Year,Country,Per-capita_Per-capita territorial,Per-capita_Per-capita consumption
2014,TWN,3.22035327189469,3.41362207206159
2015,TWN,3.20223924853774,3.21618435697141
2016,TWN,3.23574946618771,3.24623694525648
2017,TWN,3.28971800149095,3.34328329100535
2018,TWN,3.26017555642761,3.36639055539908
2019,TWN,3.1445004545005,3.35107219526263
2020,TWN,3.11392118725246,3.25549551409029
2021,TWN,3.33095814353853,3.41818446163549
2022,TWN,3.17436382789898,
1950,TJK,0.395494649792515,
1951,TJK,0.41323730701015,
1952,TJK,0.42758667016311,
1953,TJK,0.437599779665137,
1954,TJK,0.46261416788339,
1955,TJK,0.508075428214455,
1956,TJK,0.539732236597599,
1957,TJK,0.571901104517774,
1958,TJK,0.590676428334847,
1959,TJK,0.600115836858459,
1960,TJK,0.603432096629287,
1961,TJK,0.601077722742966,
1962,TJK,0.609368222223588,
1963,TJK,0.631219747929253,
1964,TJK,0.648539391077161,
1965,TJK,0.664839112478786,
1966,TJK,0.678846667873818,
1967,TJK,0.686837383168608,
1968,TJK,0.683419885681388,
1969,TJK,0.68910008569654,
1970,TJK,0.702387970371896,
1971,TJK,0.723336383537044,
1972,TJK,0.7388693921127,
1973,TJK,0.747763747884832,
1974,TJK,0.753708189161921,
1975,TJK,0.76884115579474,
1976,TJK,0.774163649478549,
1977,TJK,0.776155823122339,
1978,TJK,0.778763812625309,
1979,TJK,0.762165004306773,
1980,TJK,0.769768741507284,
1981,TJK,0.73472114243446,
1982,TJK,0.727840742034464,
1983,TJK,0.717697364844195,
1984,TJK,0.703581806130245,
1985,TJK,0.737016035303143,
1986,TJK,0.684941926062693,
1987,TJK,0.651840567177129,
1988,TJK,0.682668422247006,
1989,TJK,0.656296593732801,
1990,TJK,0.602744971506352,0.260640307273192
1991,TJK,0.474402869450896,0.21916988255547
1992,TJK,0.352633718387566,0.24148027602032
1993,TJK,0.246805987714146,0.154057316962029
1994,TJK,0.110745656110868,0.0767046757196811
1995,TJK,0.112805871677388,0.0374568947166146
1996,TJK,0.127690254332172,0.187362112618833
1997,TJK,0.095930461437451,0.138344655581566
1998,TJK,0.110675232390455,0.16839308733063
1999,TJK,0.110994612816912,0.148415406969076
2000,TJK,0.0971909110632308,0.236549818103815
2001,TJK,0.0974200559994217,0.230193166089441
2002,TJK,0.0783196364135035,0.286279641991053
2003,TJK,0.08470450106193,0.221972988084092
2004,TJK,0.102750077163964,0.217897677282857
2005,TJK,0.0960867257599438,0.252859237651039
2006,TJK,0.102681158766517,0.281332143396687
2007,TJK,0.122525004819771,0.20063453082893
2008,TJK,0.107909723132075,0.240340226071799
2009,TJK,0.0893104234873222,0.213579589744131
2010,TJK,0.09082566351782,0.279553464479913
2011,TJK,0.0820632003868109,0.2672896855161
2012,TJK,0.100624106693191,0.227266302163417
2013,TJK,0.0975057121063273,0.398004925110517
2014,TJK,0.150785420529382,0.650870627742993
2015,TJK,0.169769919048651,0.285810356356117
2016,TJK,0.178060004327808,0.415651283563241
2017,TJK,0.209706217415455,0.44779569766053
2018,TJK,0.241003675689668,0.367012229074292
2019,TJK,0.258888525889795,0.372285071470746
2020,TJK,0.265940087273514,0.361068743730845
2021,TJK,0.280380176262575,0.374437211377777
2022,TJK,0.275732528835075,
1950,TZA,0.0178187749356395,
1951,TZA,0.0155715545478576,
1952,TZA,0.0182715964676902,
1953,TZA,0.0174255872967469,
1954,TZA,0.0173138309713106,
1955,TZA,0.0174200534153848,
1956,TZA,0.0200668739723392,
1957,TZA,0.0225493320844473,
1958,TZA,0.0230825854856702,
1959,TZA,0.0192619694441641,
1960,TZA,0.0225044506036271,
1961,TZA,0.0185724535110691,
1962,TZA,0.0196343280202904,
1963,TZA,0.0199814583015706,
1964,TZA,0.0249788388489326,
1965,TZA,0.0272556805524185,
1966,TZA,0.0312089385699679,
1967,TZA,0.0388649505831625,
1968,TZA,0.0353870722441059,
1969,TZA,0.0371978716360074,
1970,TZA,0.0353801344970705,
1971,TZA,0.0476720807420598,
1972,TZA,0.0404735992733849,
1973,TZA,0.057437169312252,
1974,TZA,0.0401163240248095,
1975,TZA,0.0383350303120289,
1976,TZA,0.0451550707990873,
1977,TZA,0.0313917767731251,
1978,TZA,0.0331697152107317,
1979,TZA,0.0301085367965229,
1980,TZA,0.0264988214413572,
1981,TZA,0.0289079896252524,
1982,TZA,0.0286013944773761,
1983,TZA,0.0283140147599598,
1984,TZA,0.0293062561452024,
1985,TZA,0.028271325372105,
1986,TZA,0.026650942775917,
1987,TZA,0.0268120349900063,
1988,TZA,0.0249556430253071,
1989,TZA,0.0231147692679781,
1990,TZA,0.0219989036841163,0.0379745979116988
1991,TZA,0.0228895486395655,0.0389437976129693
1992,TZA,0.0215483806949957,0.0371181934232734
1993,TZA,0.0232578389413038,0.0385234584613134
1994,TZA,0.0190240342590005,0.0349163173783047
1995,TZA,0.0217365769017892,0.0368535697818357
1996,TZA,0.0221447279364532,0.0338057596560234
1997,TZA,0.0242510460192971,0.0365776047143295
1998,TZA,0.0207534299424588,0.0351154527996187
1999,TZA,0.0200317097662554,0.0357893935122081
2000,TZA,0.0203668209446827,0.0391304143528389
2001,TZA,0.0234343560303332,0.0420602634436088
2002,TZA,0.0261684196324959,0.0441803087017855
2003,TZA,0.0269551970321351,0.0447941622792586
2004,TZA,0.0300331209959957,0.0485774780285088
2005,TZA,0.0370628499838663,0.0603253294734968
2006,TZA,0.0395388678359186,0.0583756115322373
2007,TZA,0.0373318580656191,0.0601205726087182
2008,TZA,0.0376325180815779,0.0733960075696075
2009,TZA,0.0358072205243538,0.0615291895805868
2010,TZA,0.0418851889453661,0.0672292474930605
2011,TZA,0.0442403414202372,0.0830954501561496
2012,TZA,0.0501744019300035,0.0859372168326666
2013,TZA,0.0536778684657627,0.101284893409436
2014,TZA,0.0494048041124886,0.0974025357512689
2015,TZA,0.0505063703885608,0.100096011412139
2016,TZA,0.0512397744374984,0.0830000543463823
2017,TZA,0.0544907490220251,0.0807471388418788
2018,TZA,0.0556177124683425,0.0832181853862897
2019,TZA,0.0626480446798585,0.087169767081188
2020,TZA,0.0626695824981986,0.0859183331370318
2021,TZA,0.0665347546213394,0.0922002463402478
2022,TZA,0.0652376159392368,
1950,THA,0.0127776490609404,
1951,THA,0.0142321534738099,
1952,THA,0.016262178028732,
1953,THA,0.020399645750143,
1954,THA,0.0247932042833868,
1955,THA,0.0279442092881166,
1956,THA,0.0300169112887108,
1957,THA,0.0326035096169356,
1958,THA,0.0327626146587775,
1959,THA,0.0350785241229681,
1960,THA,0.0380656426777261,
1961,THA,0.0412448686159083,
1962,THA,0.0485776186725256,
1963,THA,0.0521363829497407,
1964,THA,0.0679303559823091,
1965,THA,0.0656303884233275,
1966,THA,0.0810243904241472,
1967,THA,0.100979083622185,
1968,THA,0.137851311592829,
1969,THA,0.114073689820759,
1970,THA,0.117069079360161,
1971,THA,0.14238126204142,
1972,THA,0.156966662803366,
1973,THA,0.170921909795624,
1974,THA,0.164872168381206,
1975,THA,0.161694303426312,
1976,THA,0.186077586131836,
1977,THA,0.203014497141515,
1978,THA,0.216445612945773,
1979,THA,0.221721966446191,
1980,THA,0.237001940380261,
1981,THA,0.219166631569747,
1982,THA,0.213485975085025,
1983,THA,0.234095218235864,
1984,THA,0.248073124632382,
1985,THA,0.2578040159993,
1986,THA,0.258237334394853,
1987,THA,0.278605485878476,
1988,THA,0.309102273762967,
1989,THA,0.358735342282995,
1990,THA,0.427775215391295,0.587086604679403
1991,THA,0.462393040933501,0.587689097257107
1992,THA,0.505757510299665,0.744038409561029
1993,THA,0.575625519715324,0.727010060563404
1994,THA,0.637354505957203,0.746280589479477
1995,THA,0.705682249962681,0.789066966760889
1996,THA,0.786741709436317,0.827922556270212
1997,THA,0.810880691260754,0.776900514998962
1998,THA,0.705922656675455,0.575018599798942
1999,THA,0.730953328790404,0.64810316243416
2000,THA,0.724229767798128,0.655900569555564
2001,THA,0.738666768254255,0.676498061544935
2002,THA,0.784770085399477,0.738069857083662
2003,THA,0.805112908246708,0.752257365705854
2004,THA,0.866404473801213,0.822319449237833
2005,THA,0.888690987850351,0.869522593174552
2006,THA,0.888186609314552,0.853841237991973
2007,THA,0.915171100554879,0.865872968743111
2008,THA,0.909027923763033,0.901016655409679
2009,THA,0.92098422536378,0.897305258149591
2010,THA,0.963524530343171,0.98620551091175
2011,THA,0.97265011932351,1.00398899750985
2012,THA,1.03534578672447,1.03118614958199
2013,THA,1.03458710061173,1.04631790872407
2014,THA,1.06300597693584,0.987340143785401
2015,THA,1.07586634750573,0.986045755530283
2016,THA,1.09795410670265,0.983614373298602
2017,THA,1.09075925296278,0.99631825143439
2018,THA,1.10641893436183,1.04884063100804
2019,THA,1.07884011331028,1.04127973800659
2020,THA,1.03805144247819,1.03919028197115
2021,THA,1.01857309209632,1.05878716809625
2022,THA,1.03063762149971,
1950,TLS,0.0,
1951,TLS,0.0,
1952,TLS,0.0,
1953,TLS,0.0,
1954,TLS,0.0,
1955,TLS,0.0,
1956,TLS,0.0,
1957,TLS,0.0,
1958,TLS,0.0,
1959,TLS,0.0,
1960,TLS,0.0,
1961,TLS,0.0,
1962,TLS,0.0,
1963,TLS,0.0,
1964,TLS,0.0,
1965,TLS,0.0,
1966,TLS,0.0,
1967,TLS,0.0,
1968,TLS,0.0,
1969,TLS,0.0,
1970,TLS,0.0,
1971,TLS,0.0,
1972,TLS,0.0,
1973,TLS,0.0,
1974,TLS,0.0,
1975,TLS,0.0,
1976,TLS,0.0,
1977,TLS,0.0,
1978,TLS,0.0,
1979,TLS,0.0,
1980,TLS,0.0,
1981,TLS,0.0,
1982,TLS,0.0,
1983,TLS,0.0,
1984,TLS,0.0,
1985,TLS,0.0,
1986,TLS,0.0,
1987,TLS,0.0,
1988,TLS,0.0,
1989,TLS,0.0,
1990,TLS,0.0,
1991,TLS,0.0,
1992,TLS,0.0,
1993,TLS,0.0,
1994,TLS,0.0,
1995,TLS,0.0,
1996,TLS,0.0,
1997,TLS,0.0,
1998,TLS,0.0193141232916999,
1999,TLS,0.0481748374168655,
2000,TLS,0.0683153894286116,
2001,TLS,0.0363220117276015,
2002,TLS,0.0785744381699173,
2003,TLS,0.0731937999042301,
2004,TLS,0.143388200581983,
2005,TLS,0.0904236402933501,
2006,TLS,0.0869102014972605,
2007,TLS,0.0771275022790392,
2008,TLS,0.0746064951561389,
2009,TLS,0.0824210337452777,
2010,TLS,0.0785149316850479,
2011,TLS,0.106399287220503,
2012,TLS,0.141850358201099,
2013,TLS,0.145381862602203,
2014,TLS,0.143798699526426,
2015,TLS,0.133455492581247,
2016,TLS,0.143301889973686,
2017,TLS,0.151402331389093,
2018,TLS,0.133456662623184,
2019,TLS,0.143968347992383,
2020,TLS,0.135727308869385,
2021,TLS,0.138340309990435,
2022,TLS,0.13731070307761,
1950,TGO,0.0050052734130601,
1951,TGO,0.0049253042430792,
1952,TGO,0.0083058950397887,
1953,TGO,0.0054459482825521,
1954,TGO,0.006025181240799,
1955,TGO,0.0072424407025167,
1956,TGO,0.0071225624648728,
1957,TGO,0.0082774025001575,
1958,TGO,0.0081395647336452,
1959,TGO,0.0092357309496117,
1960,TGO,0.0109000603742233,
1961,TGO,0.0148916956756898,
1962,TGO,0.0140610636843151,
1963,TGO,0.0166983647694445,
1964,TGO,0.0203085546401663,
1965,TGO,0.0197759168884133,
1966,TGO,0.0260297972119431,
1967,TGO,0.0275909428131725,
1968,TGO,0.0259961300100796,
1969,TGO,0.0311249402259671,
1970,TGO,0.0341315100735739,
1971,TGO,0.037932067196216,
1972,TGO,0.0474196895544798,
1973,TGO,0.0469891460004711,
1974,TGO,0.0434915305578965,
1975,TGO,0.0338684144362323,
1976,TGO,0.0342456291097187,
1977,TGO,0.0478973445864216,
1978,TGO,0.0360139600504938,
1979,TGO,0.136532862047486,
1980,TGO,0.0763963426614965,
1981,TGO,0.0659011061637549,
1982,TGO,0.0738318151926914,
1983,TGO,0.0544367293204355,
1984,TGO,0.0586493531438268,
1985,TGO,0.0539086019013023,
1986,TGO,0.0672849622506646,
1987,TGO,0.0712143890720668,
1988,TGO,0.0719736920933104,
1989,TGO,0.0742697371001329,
1990,TGO,0.0688410150985887,0.0905588459777705
1991,TGO,0.0718054225081201,0.094716338663341
1992,TGO,0.0684934256095176,0.0938947946800298
1993,TGO,0.0715245204791998,0.0978159792513409
1994,TGO,0.0671328605726634,0.0995459330948493
1995,TGO,0.0749181307527068,0.108593236388253
1996,TGO,0.0776668576318211,0.103389981126121
1997,TGO,0.0522363231242321,0.0814550464920733
1998,TGO,0.0744592036535865,0.109986161886373
1999,TGO,0.103746350569392,0.105842466518906
2000,TGO,0.0725565457358061,0.0498506090673102
2001,TGO,0.0614715314450553,0.0409199498596825
2002,TGO,0.0683392618394383,0.0590562345329072
2003,TGO,0.0908610028546839,0.0621797727733628
2004,TGO,0.0855246200637305,0.0559704076707713
2005,TGO,0.082265352282612,0.0587549953569484
2006,TGO,0.0697156988350648,0.172737080124076
2007,TGO,0.0684511229431017,0.0592529990360432
2008,TGO,0.0667909283377563,0.0553575856060255
2009,TGO,0.116907214063032,0.0930015059970513
2010,TGO,0.107798005321482,0.0820055406663622
2011,TGO,0.101262037846258,0.0767282026187317
2012,TGO,0.0873010109513879,0.0841637957524597
2013,TGO,0.0630847612461303,0.0576652489879259
2014,TGO,0.0577389648645429,0.0601555773952147
2015,TGO,0.0680500686030238,0.0781997440506769
2016,TGO,0.0823612216453964,0.085817027239791
2017,TGO,0.0692112184818878,0.0683807189113617
2018,TGO,0.0734384687064718,0.267546002445043
2019,TGO,0.0799596556617408,0.267898210295022
2020,TGO,0.0769783489732034,0.226692286484475
2021,TGO,0.0811246850660319,0.252087272314678
2022,TGO,0.0798802392969799,
1950,TON,0.0401364639775236,
1951,TON,0.0389954765247231,
1952,TON,0.0378522626189981,
1953,TON,0.0367147630062048,
1954,TON,0.0355871886120996,
1955,TON,0.0344684957948435,
1956,TON,0.033364473508608,
1957,TON,0.0323530363324598,
1958,TON,0.031434184675835,
1959,TON,0.0305352835201075,
1960,TON,0.0444919024737498,
1961,TON,0.0432332723263824,
1962,TON,0.0420238695579089,
1963,TON,0.0408491169782547,
1964,TON,0.0397119559462035,
1965,TON,0.038616996627449,
1966,TON,0.0375968117903602,
1967,TON,0.0489446313857449,
1968,TON,0.0479443845139638,
1969,TON,0.0352953633657658,
1970,TON,0.0809398270200268,
1971,TON,0.0568802329814343,
1972,TON,0.0672080649677961,
1973,TON,0.0772533136153447,
1974,TON,0.0652124294890606,
1975,TON,0.0962803684328766,
1976,TON,0.0842806122986483,
1977,TON,0.0834663578411427,
1978,TON,0.103920936951168,
1979,TON,0.113982550307753,
1980,TON,0.113744467882698,
1981,TON,0.13423373190426,
1982,TON,0.123799403699539,
1983,TON,0.134046875161114,
1984,TON,0.133990229020222,
1985,TON,0.133944670547628,
1986,TON,0.133912935989617,
1987,TON,0.154016757023164,
1988,TON,0.19399830506744,
1989,TON,0.193130647800852,
1990,TON,0.23296565275963,
1991,TON,0.242399757600242,
1992,TON,0.191416481966552,
1993,TON,0.231174365778153,
1994,TON,0.250674313904403,
1995,TON,0.260059813757164,
1996,TON,0.209591296970907,
1997,TON,0.268235013610443,
1998,TON,0.236819513927948,
1999,TON,0.294169559334,
2000,TON,0.253403896572225,
2001,TON,0.232535607014824,
2002,TON,0.269739123733189,
2003,TON,0.306484053251604,
2004,TON,0.285616360105107,
2005,TON,0.293468897030284,
2006,TON,0.3295978905735,
2007,TON,0.290703126465238,
2008,TON,0.308607339243631,
2009,TON,0.335996416038229,
2010,TON,0.297998752130225,
2011,TON,0.26019644831848,
2012,TON,0.269762423024688,
2013,TON,0.289478844699269,
2014,TON,0.290735843040159,
2015,TON,0.301539737283504,
2016,TON,0.321643788963834,
2017,TON,0.350993691599867,
2018,TON,0.351878269139325,
2019,TON,0.419243265905041,
2020,TON,0.475041328595588,
2021,TON,0.496808219442124,
2022,TON,0.487442513913833,
1950,TTO,0.989799819924269,
1951,TTO,1.03114633108816,
1952,TTO,1.11745589124796,
1953,TTO,1.14206521320689,
1954,TTO,1.07280718289351,
1955,TTO,1.00038506519227,
1956,TTO,1.02909275606206,
1957,TTO,0.892018119386394,
1958,TTO,1.17729427459018,
1959,TTO,1.0201506330633,
1960,TTO,0.830876897529569,
1961,TTO,1.45069820506288,
1962,TTO,2.23911404609901,
1963,TTO,0.51001781837086,
1964,TTO,1.13291710887652,
1965,TTO,1.52595290121189,
1966,TTO,1.17310203294254,
1967,TTO,1.32344279509404,
1968,TTO,1.13854080984852,
1969,TTO,1.08796920856117,
1970,TTO,2.48126667165055,
1971,TTO,2.20942891597321,
1972,TTO,2.21877089722565,
1973,TTO,2.49641205845964,
1974,TTO,2.63458240262073,
1975,TTO,2.48925410285819,
1976,TTO,4.06714290053282,
1977,TTO,4.07719972971002,
1978,TTO,3.81097969618759,
1979,TTO,4.09938962487936,
1980,TTO,4.09428683931571,
1981,TTO,4.11823800021607,
1982,TTO,4.34110222157226,
1983,TTO,3.79246822173344,
1984,TTO,4.03242565337771,
1985,TTO,4.71406339231347,
1986,TTO,3.89403281348147,
1987,TTO,3.87611983246551,
1988,TTO,3.47191589793958,
1989,TTO,3.49899833270433,
1990,TTO,3.65932180005985,2.53741606785032
1991,TTO,3.62871157714778,2.6607245479902
1992,TTO,4.05572030409112,2.97463942328651
1993,TTO,3.67237908118261,2.71524067710573
1994,TTO,3.21904136389084,2.34400615433698
1995,TTO,3.07448838653884,2.12036680940603
1996,TTO,3.83555880541739,2.69848734091051
1997,TTO,3.9155404709949,2.86688018009549
1998,TTO,4.10763350083149,3.15819806356587
1999,TTO,4.64679029117608,2.84375519636682
2000,TTO,4.99187362035824,2.08715119935752
2001,TTO,5.45546838223651,2.48928737188355
2002,TTO,5.81996204166297,3.0168305696682
2003,TTO,6.53129234431825,3.38820867434192
2004,TTO,6.5588828950202,3.28986925645248
2005,TTO,7.62052962821928,3.0072266059561
2006,TTO,8.46913405116226,2.62795857580717
2007,TTO,8.98323227111012,3.79622937910978
2008,TTO,8.71303533966135,3.64267611102329
2009,TTO,8.65648728022852,4.83298471576646
2010,TTO,9.11725916124725,4.81391270736207
2011,TTO,9.04627428523172,3.58107261227463
2012,TTO,8.81067690753257,2.86467943720347
2013,TTO,8.68064264026194,2.83166136116011
2014,TTO,8.82215778190871,3.62884758304097
2015,TTO,8.51568712096743,4.3182846726208
2016,TTO,7.41008172765406,5.17674004807006
2017,TTO,7.44199856911099,4.5757217293426
2018,TTO,7.31471540811239,4.18381030099325
2019,TTO,7.32304011576215,4.73789468898781
2020,TTO,6.29747800667768,4.72413078016033
2021,TTO,6.36226799344961,3.78454105044314
2022,TTO,6.1258272150779,
1950,TUN,0.0922869899927374,
1951,TUN,0.102291767247364,
1952,TUN,0.105163940277789,
1953,TUN,0.0984112147243023,
1954,TUN,0.0985121801461479,
1955,TUN,0.109564443939379,
1956,TUN,0.10518141296259,
1957,TUN,0.104983085550074,
1958,TUN,0.095691127984755,
1959,TUN,0.104263050718981,
1960,TUN,0.112157475660678,
1961,TUN,0.113690074362931,
1962,TUN,0.114346347129357,
1963,TUN,0.122458264559606,
1964,TUN,0.171206601094025,
1965,TUN,0.150651544141326,
1966,TUN,0.172890234243181,
1967,TUN,0.180526072155403,
1968,TUN,0.204898714497073,
1969,TUN,0.213896427461857,
1970,TUN,0.202163182128872,
1971,TUN,0.221632413096289,
1972,TUN,0.242780744487061,
1973,TUN,0.241015447226782,
1974,TUN,0.262235118287012,
1975,TUN,0.26227904618612,
1976,TUN,0.269006014634145,
1977,TUN,0.302554131511693,
1978,TUN,0.32675772073338,
1979,TUN,0.37306429118443,
1980,TUN,0.393967626144028,
1981,TUN,0.398195247833636,
1982,TUN,0.376211771983494,
1983,TUN,0.435651522084527,
1984,TUN,0.433548727352418,
1985,TUN,0.43663732200978,
1986,TUN,0.429796837970063,
1987,TUN,0.408292895371392,
1988,TUN,0.422650143497359,
1989,TUN,0.438597297034633,
1990,TUN,0.436008363153243,0.510324649696921
1991,TUN,0.506598754365206,0.536350710692421
1992,TUN,0.473607050181074,0.661222309818394
1993,TUN,0.505180760590964,0.595733807887844
1994,TUN,0.481635262599695,0.522047613338288
1995,TUN,0.477825262561817,0.525358383714981
1996,TUN,0.480970452237033,0.497851110268287
1997,TUN,0.491670545434818,0.491288511128423
1998,TUN,0.501669905835448,0.482411857590615
1999,TUN,0.519743390893867,0.535635604876005
2000,TUN,0.539450845432197,0.390654375693535
2001,TUN,0.557849569216727,0.391302409696354
2002,TUN,0.559128310084948,0.404141151616128
2003,TUN,0.566059584408235,0.418944573121022
2004,TUN,0.585896529040953,0.414762606702448
2005,TUN,0.59241406041509,0.409807918719363
2006,TUN,0.597992635556263,0.419047372949024
2007,TUN,0.634336209911997,0.423336225157812
2008,TUN,0.652667836267531,0.428173183276206
2009,TUN,0.643351152133553,0.479709669432742
2010,TUN,0.704863626571405,0.514727649999179
2011,TUN,0.653991765620408,0.469834398488667
2012,TUN,0.695012483540385,0.498296828551818
2013,TUN,0.684302439928028,0.497697669555333
2014,TUN,0.709052892027716,0.53063290325305
2015,TUN,0.741906667999816,0.563418489540927
2016,TUN,0.714489514047872,0.541478301635902
2017,TUN,0.722590132333225,0.534261613438483
2018,TUN,0.712080470921556,0.673103753639592
2019,TUN,0.687528157753615,0.643826119860442
2020,TUN,0.639432401142233,0.613923096445576
2021,TUN,0.787628863941722,0.726751074283332
2022,TUN,0.789014584619488,
1950,TUR,0.123443573338153,
1951,TUR,0.129164153287369,
1952,TUR,0.12937589636423,
1953,TUR,0.155942037765537,
1954,TUR,0.157565205106639,
1955,TUR,0.156040314299825,
1956,TUR,0.160128471551694,
1957,TUR,0.172694957819826,
1958,TUR,0.168270508719987,
1959,TUR,0.175286100797479,
1960,TUR,0.166651768296401,
1961,TUR,0.167501724997335,
1962,TUR,0.203089786321172,
1963,TUR,0.207155995155374,
1964,TUR,0.234501613082695,
1965,TUR,0.237942213864699,
1966,TUR,0.267267319747048,
1967,TUR,0.276666179063399,
1968,TUR,0.292107299510264,
1969,TUR,0.304608397666194,
1970,TUR,0.326973683771804,
1971,TUR,0.35758240093361,
1972,TUR,0.394268587054831,
1973,TUR,0.425663367015085,
1974,TUR,0.42788300179219,
1975,TUR,0.450037928329506,
1976,TUR,0.494350048498047,
1977,TUR,0.534966383612164,
1978,TUR,0.495060326049539,
1979,TUR,0.474206022834972,
1980,TUR,0.465588560560621,
1981,TUR,0.480457868967332,
1982,TUR,0.512055316312627,
1983,TUR,0.521240111966629,
1984,TUR,0.538433647143544,
1985,TUR,0.586427748777425,
1986,TUR,0.628288661055151,
1987,TUR,0.684001521220249,
1988,TUR,0.651186424405778,
1989,TUR,0.704365787323615,
1990,TUR,0.761717221906533,1.08205041093818
1991,TUR,0.780112638239851,1.05395333535751
1992,TUR,0.795309264340807,1.20942794880371
1993,TUR,0.815208768389791,1.10171030284992
